Material,Texto breve de material,Centro,Almacén,Lote,Unidad medida base,Libre utilización,Valor libre util.,Fecha
100762,CINTA PAPEL 70MM C/REFUERZO IMP 1 TINTA,0R20,AP02,,ROL,5,823.90,13/08/2025
212630M2,COLOR CARMIN 5 % LIQUIDO,0R20,AP07,,KG,5,"3,236.32",13/08/2025
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP01,,TS,4,601.31,13/08/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP07,,PZA,4,9.25,13/08/2025
212093M2,CONDIMENTO PARA HAMBURGUESA,0R20,AP03,,PZA,4,"4,621.36",13/08/2025
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP02,,TS,3,514.38,13/08/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP02,,PZA,3,463.09,13/08/2025
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP02,,ROL,3,"2,958.44",13/08/2025
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP01,,ROL,2,"2,129.63",13/08/2025
212225M2,ACHIOTE P/MILANESA YUCATECA KEKEN GRIFFI,0R20,AP03,,KG,2,255.41,13/08/2025
212627M2,PEREJIL EN HOJUELA BX 2,0R20,AP03,,KG,1,473.70,13/08/2025
212097M2,AJO DESIDRATADO GRANULAR FINO,0R20,AP03,,PZA,1,"11,065.06",13/08/2025
212094M2,MARINADOR MEZQUITE,0R20,AP03,,PZA,1,"7,021.24",13/08/2025
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP03,,TS,1,206.07,13/08/2025
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP05,,KG,1,170.70,13/08/2025
10000343,"PAPEL P/HAMBURG. 14 X 14 5 1/2"" CUADRADO",0R20,AP03,,CA,1,"9,337.51",13/08/2025
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP09,,ROL,1,"1,075.97",13/08/2025
10000146,COMBOS DE SONORA,0R20,AP01,,PZA,1,302.43,13/08/2025
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP09,,KG,1,107.61,13/08/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP05,,PZA,1,105.36,13/08/2025
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP02,,KG,1,90.66,13/08/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP07,,PZA,1,78.12,13/08/2025
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP03,,ROL,1,490.60,13/08/2025
101905,HILO GRUESO (45) POLIESTER 54 HEBRAS,0R20,AP07,,CJ,0,721.00,13/08/2025
212233M2,ADITIVO KKN ENHANCE SACO 25 KG,0R20,AP07,,BOL,0,"4,151.76",13/08/2025
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP05,,ROL,0,358.66,13/08/2025
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP03,,KG,0,39.01,13/08/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP08,,PZA,0,37.91,13/08/2025
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP05,,TS,0,18.68,13/08/2025
212098M2,MARINADOR NATURAL,0R20,AP03,,PZA,0,162.57,13/08/2025
10000263,BOLSA DE 40 X 60/150 NATURAL,0R20,AP05,,KG,0,0.35,13/08/2025
100109,SEPARADOR REGULAR SHOLULDER 29.5 X 10,0R20,AP06,,PZA,"15,009","7,721.79",14/08/2025
102004,Bolsa Vacio 13X18 JKK PACK CAL 50,0R20,AP02,,PZA,"14,206","48,322.31",14/08/2025
100000,CANASTILLA GIGANTE MEDIANO,0R20,AP01,,PZA,"9,936","937,010.94",14/08/2025
101639,BOLSA SANTUP LONGANIZAAHUMADA 200X300+80,0R20,AP03,,PZA,"7,082","18,939.65",14/08/2025
101636,BOLSA STAND UP LEÑA 180X230+80,0R20,AP03,,PZA,"6,793","17,805.67",14/08/2025
101634,BOLSA STAND UP AJO 180X230+80,0R20,AP03,,PZA,"6,669","16,940.85",14/08/2025
101637,BOLSA STANDUP FINASHIERBAS 180X230+80,0R20,AP03,,PZA,"5,923","13,903.15",14/08/2025
100980,BOLSA 10”X14” PCHBIO 250 ZUBEX,0R20,AP03,,PZA,"5,874","12,030.91",14/08/2025
101642,BOLSA STAND UP PASTOR 180X230+80,0R20,AP03,,PZA,"5,688","15,513.60",14/08/2025
101635,BOLSA STAND UP YUCATECA 180X230+80,0R20,AP03,,PZA,"4,830","12,496.21",14/08/2025
100766,BOLSA STAND UP TOCINO 250X270+140,0R20,AP03,,PZA,"4,418","13,128.09",14/08/2025
101638,BOLSA STAND UP ADOBO 180X230+80,0R20,AP03,,PZA,"2,817","7,501.60",14/08/2025
10000145,FONDO KRAFT SONORA,0R20,AP01,,PZA,"2,781","25,072.27",14/08/2025
10000144,TAPA KRAFT SONORA,0R20,AP01,,PZA,"2,664","23,617.95",14/08/2025
101656,BOLSA POUCHE FONDO NEGRO 7X12 ARRACHERA,0R20,AP03,,PZA,"2,520","4,437.80",14/08/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP01,,PZA,"2,456","5,677.45",14/08/2025
10000301,BOLSA DE 25 X 40/125 NAT BAJA DENCIDAD,0R20,AP01,,PZA,"2,328",899.21,14/08/2025
101656,BOLSA POUCHE FONDO NEGRO 7X12 ARRACHERA,0R20,AP02,,PZA,"2,220","3,909.49",14/08/2025
101775,BOLSA Z5CR 11X19 CON IMPRESION ZUBEX,0R20,AP03,,PZA,"2,200","10,866.11",14/08/2025
100054,PAÑOS DE 48 X 50/250 NAT R/S 6.25,0R20,AP01,,PZA,"2,146","1,897.58",14/08/2025
101641,BOLSA SANTUP LONGANIZANATURAL 200X300+80,0R20,AP03,,PZA,"1,912","5,160.99",14/08/2025
100751,PAD PLSA150 5X7 pul (100069412),0R20,AP01,,PZA,"1,812","1,694.00",14/08/2025
101591,CHAROLA CARTON CORRUGADO P/MARINADO 6 KG,0R20,AP03,,PZA,"1,725","17,524.94",14/08/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP02,,PZA,"1,530","3,536.85",14/08/2025
101855,ETIQUETA ARRACHERA CERDO 150 X 80 MM,0R20,AP03,,PZA,"1,477","1,922.26",14/08/2025
100252,BOLSA P/EMPAQUE AL VACIO 14 x 23 S /IMP,0R20,AP01,,PZA,"1,392","9,575.58",14/08/2025
100167,"BOLSA C/CUBREHUESO 11""X31"" (100278789)",0R20,AP09,,PZA,"1,377","32,651.62",14/08/2025
101892,BOLSA TBG 12X17 CHUL AHUMADA,0R20,AP09,,PZA,"1,311","16,882.01",14/08/2025
100780,BOLSA STAND UP HAMBUR CERDO 250X270+140,0R20,AP03,,PZA,"1,286","4,078.42",14/08/2025
100155,BANDA RAYADA DE CARTON CORRUGADO SIMBOLO,0R20,AP01,,PZA,"1,155","4,030.95",14/08/2025
102004,Bolsa Vacio 13X18 JKK PACK CAL 50,0R20,AP03,,PZA,"1,057","3,595.43",14/08/2025
100212,CAJA CARNE M.N. 15KGS KRAFT S32ECT,0R20,AP01,,PZA,964,"14,812.50",14/08/2025
100054,PAÑOS DE 48 X 50/250 NAT R/S 6.25,0R20,AP05,,PZA,843,745.42,14/08/2025
100140,FONDO KNT-004F P/LOINS 56.8X42.4X11.1CM,0R20,AP06,,PZA,747,"7,808.65",14/08/2025
10000144,TAPA KRAFT SONORA,0R20,AP05,,PZA,708,"6,276.84",14/08/2025
101751,BOLSA 1.20X60+18/180 NAT TIF 187,0R20,AP03,,PZA,600,"3,825.26",14/08/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP03,,PZA,470,"1,086.48",14/08/2025
101657,BOLSA TERMO S/IMPRE 11X16 SEALED AIR,0R20,AP09,,PZA,435,"1,760.33",14/08/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP05,,PZA,329,760.54,14/08/2025
100167,"BOLSA C/CUBREHUESO 11""X31"" (100278789)",0R20,AP01,,PZA,324,"7,682.73",14/08/2025
100138,FONDO KNT-005F P/REGULAR BELLY,0R20,AP01,,PZA,320,"4,311.10",14/08/2025
10000145,FONDO KRAFT SONORA,0R20,AP05,,PZA,308,"2,776.79",14/08/2025
100153,PAÑOS DE 75 X 90/150,0R20,AP01,,PZA,295,420.60,14/08/2025
100168,"BOLSA C/CUBREHUESO 16""X28"" (100968397)",0R20,AP03,,PZA,289,"7,480.32",14/08/2025
101760,TAPA EXPO HAN GPM 593X484X110 IRAPUATO,0R20,AP06,,PZA,275,"3,882.70",14/08/2025
100212,CAJA CARNE M.N. 15KGS KRAFT S32ECT,0R20,AP02,,PZA,257,"3,948.97",14/08/2025
10000144,TAPA KRAFT SONORA,0R20,AP03,,PZA,226,"2,003.63",14/08/2025
100763,BOLSA VACIO 14” X 21” C/IMP CAL.200,0R20,AP09,,PZA,181,"1,166.64",14/08/2025
101719,CHAROLA GPM CONTENEDORA 101023 MAQ,0R20,AP01,,PZA,164,"3,695.20",14/08/2025
101656,BOLSA POUCHE FONDO NEGRO 7X12 ARRACHERA,0R20,AP09,,PZA,155,272.96,14/08/2025
212190M2,CONDIMENTO ACHIOTE P/LONGANIZA MA&FB,0R20,AP03,,KG,154,"30,745.21",14/08/2025
101749,"BOLSA VACIO 8""X17"" C/IMP S/RECTO B2632",0R20,AP09,,PZA,127,506.39,14/08/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP09,,PZA,114,263.53,14/08/2025
212223M2,CONDIMENTO MILANESA S KEKEN,0R20,AP03,,KG,108,"12,348.19",14/08/2025
K29026357,SAL FINA PARA MESA,0R20,AP03,,KG,90,"1,560.09",14/08/2025
212632M2,VINAGRE BLANCO,0R20,AP03,,L,88,"1,160.23",14/08/2025
100155,BANDA RAYADA DE CARTON CORRUGADO SIMBOLO,0R20,AP05,,PZA,81,282.69,14/08/2025
101800,TAPA EXPO KNT 418 X 286 X 103 IRAPUATO,0R20,AP06,,PZA,75,635.68,14/08/2025
100212,CAJA CARNE M.N. 15KGS KRAFT S32ECT,0R20,AP09,,PZA,68,"1,044.86",14/08/2025
K29026369,AGUA PURIFICADA RISCO,0R20,AP03,,PZA,68,"2,167.26",14/08/2025
100212,CAJA CARNE M.N. 15KGS KRAFT S32ECT,0R20,AP03,,PZA,63,968.04,14/08/2025
10000144,TAPA KRAFT SONORA,0R20,AP02,,PZA,57,505.34,14/08/2025
10000145,FONDO KRAFT SONORA,0R20,AP02,,PZA,57,513.89,14/08/2025
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP01,,KG,46,"6,122.88",14/08/2025
212212M2,CONDIMENTO CARNE AL PASTOR KEKEN,0R20,AP03,,KG,40,"6,692.23",14/08/2025
10000264,BOLSA DE FUELLE 73X80+35/200 NAT,0R20,AP07,,KG,40,"2,485.82",14/08/2025
101620,ETIQUETA 40 X 40 BOPP IMPRESO UNA TINTA,0R20,AP03,,PZA,36,4.33,14/08/2025
212176M2,CONDIMENTO ADOBO P/MILANESA KEKEN,0R20,AP03,,KG,36,"5,568.51",14/08/2025
100042,BOLSA PARA COMBO 160 X 40 X 2.40/400,0R20,AP01,,PZA,30,"1,870.35",14/08/2025
212631M2,HUMO LÍQUIDO POLY C10,0R20,AP08,,KG,30,"3,352.86",14/08/2025
10000145,FONDO KRAFT SONORA,0R20,AP03,,PZA,26,234.40,14/08/2025
10000268,BOLSA DE 30 X 90/150 NATURAL,0R20,AP01,,KG,26,"1,658.92",14/08/2025
K29026369,AGUA PURIFICADA RISCO,0R20,AP07,,PZA,22,704.00,14/08/2025
101969,STOCKINETTE NORMAL PRESENTACION 15 KG,0R20,AP08,,KG,20,"2,455.91",14/08/2025
212201M2,CONDIMENTO MRD AL AJO KEKEN MA&FB,0R20,AP03,,KG,20,"1,833.60",14/08/2025
212162M2,CONDIMENTO SAZONADOR MARINADO Nº3 F/H,0R20,AP03,,KG,19,"1,979.80",14/08/2025
212429M2,CONSERVADOR CITRAL NISSIN,0R20,AP03,,KG,18,"4,263.80",14/08/2025
212594M2,HUMO LIQUIDO,0R20,AP03,,KG,18,"1,895.21",14/08/2025
100762,CINTA PAPEL 70MM C/REFUERZO IMP 1 TINTA,0R20,AP03,,ROL,17,"2,758.45",14/08/2025
212102M2,NARANJA AGRIA,0R20,AP03,,PZA,16,"2,903.88",14/08/2025
10000263,BOLSA DE 40 X 60/150 NATURAL,0R20,AP03,,KG,16,934.66,14/08/2025
212529M2,PIMENTON DULCE 120 ASTAS HEAT,0R20,AP03,,KG,16,"1,956.37",14/08/2025
212152M2,CURE DOUBLE SALT,0R20,AP03,,KG,15,765.20,14/08/2025
212128M2,MARINADOR PARRILLA GRILLED BACON #5044,0R20,AP03,,KG,13,"6,362.09",14/08/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP02,,PZA,12,"1,761.71",14/08/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP08,,PZA,11,25.43,14/08/2025
10000263,BOLSA DE 40 X 60/150 NATURAL,0R20,AP01,,KG,11,613.47,14/08/2025
212633M2,GARDATECH NK 05,0R20,AP02,,KG,10,"1,292.07",14/08/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP03,,PZA,10,"1,461.05",14/08/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP01,,PZA,10,"1,431.22",14/08/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP09,,PZA,7,988.59,14/08/2025
100762,CINTA PAPEL 70MM C/REFUERZO IMP 1 TINTA,0R20,AP09,,ROL,5,863.93,14/08/2025
10000265,BOLSA DE 60X90/300 B.D NATURAL,0R20,AP01,,KG,5,340.98,14/08/2025
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP01,,TS,4,588.51,14/08/2025
212630M2,COLOR CARMIN 5 % LIQUIDO,0R20,AP07,,KG,4,"2,579.37",14/08/2025
100762,CINTA PAPEL 70MM C/REFUERZO IMP 1 TINTA,0R20,AP02,,ROL,4,568.53,14/08/2025
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP02,,TS,3,502.61,14/08/2025
212093M2,CONDIMENTO PARA HAMBURGUESA,0R20,AP03,,PZA,3,"3,681.04",14/08/2025
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP02,,ROL,3,"2,720.57",14/08/2025
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP05,,KG,3,370.46,14/08/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP07,,PZA,2,4.62,14/08/2025
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP01,,ROL,2,"1,850.88",14/08/2025
212225M2,ACHIOTE P/MILANESA YUCATECA KEKEN GRIFFI,0R20,AP03,,KG,2,255.41,14/08/2025
10000343,"PAPEL P/HAMBURG. 14 X 14 5 1/2"" CUADRADO",0R20,AP03,,CA,2,"13,239.39",14/08/2025
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP02,,KG,2,214.82,14/08/2025
212097M2,AJO DESIDRATADO GRANULAR FINO,0R20,AP03,,PZA,1,"11,065.06",14/08/2025
212094M2,MARINADOR MEZQUITE,0R20,AP03,,PZA,1,"7,021.24",14/08/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP05,,PZA,1,201.64,14/08/2025
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP03,,TS,1,205.49,14/08/2025
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP09,,ROL,1,"1,020.21",14/08/2025
212627M2,PEREJIL EN HOJUELA BX 2,0R20,AP03,,KG,1,340.11,14/08/2025
10000146,COMBOS DE SONORA,0R20,AP01,,PZA,1,302.43,14/08/2025
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP09,,KG,1,107.61,14/08/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP07,,PZA,1,74.37,14/08/2025
212233M2,ADITIVO KKN ENHANCE SACO 25 KG,0R20,AP07,,BOL,0,"4,151.76",14/08/2025
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP03,,ROL,0,404.18,14/08/2025
101905,HILO GRUESO (45) POLIESTER 54 HEBRAS,0R20,AP07,,CJ,0,520.80,14/08/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP08,,PZA,0,34.74,14/08/2025
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP05,,ROL,0,202.56,14/08/2025
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP03,,KG,0,23.67,14/08/2025
212098M2,MARINADOR NATURAL,0R20,AP03,,PZA,0,162.57,14/08/2025
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP05,,TS,0,6.18,14/08/2025
10000263,BOLSA DE 40 X 60/150 NATURAL,0R20,AP05,,KG,0,0.35,14/08/2025
100109,SEPARADOR REGULAR SHOLULDER 29.5 X 10,0R20,AP06,,PZA,"15,009","7,721.79",15/08/2025
102004,Bolsa Vacio 13X18 JKK PACK CAL 50,0R20,AP02,,PZA,"10,065","34,324.88",15/08/2025
100000,CANASTILLA GIGANTE MEDIANO,0R20,AP01,,PZA,"9,936","937,010.94",15/08/2025
101636,BOLSA STAND UP LEÑA 180X230+80,0R20,AP03,,PZA,"6,793","17,805.67",15/08/2025
101634,BOLSA STAND UP AJO 180X230+80,0R20,AP03,,PZA,"6,669","16,940.85",15/08/2025
101637,BOLSA STANDUP FINASHIERBAS 180X230+80,0R20,AP03,,PZA,"5,923","13,903.15",15/08/2025
100980,BOLSA 10”X14” PCHBIO 250 ZUBEX,0R20,AP03,,PZA,"5,874","12,030.91",15/08/2025
101635,BOLSA STAND UP YUCATECA 180X230+80,0R20,AP03,,PZA,"4,830","12,496.21",15/08/2025
101642,BOLSA STAND UP PASTOR 180X230+80,0R20,AP03,,PZA,"4,176","11,389.73",15/08/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP01,,PZA,"3,858","8,918.41",15/08/2025
101639,BOLSA SANTUP LONGANIZAAHUMADA 200X300+80,0R20,AP03,,PZA,"3,746","10,018.06",15/08/2025
100766,BOLSA STAND UP TOCINO 250X270+140,0R20,AP03,,PZA,"3,422","10,168.47",15/08/2025
10000144,TAPA KRAFT SONORA,0R20,AP01,,PZA,"3,251","28,822.06",15/08/2025
101892,BOLSA TBG 12X17 CHUL AHUMADA,0R20,AP09,,PZA,"3,043","39,185.32",15/08/2025
10000145,FONDO KRAFT SONORA,0R20,AP01,,PZA,"2,986","26,920.45",15/08/2025
101638,BOLSA STAND UP ADOBO 180X230+80,0R20,AP03,,PZA,"2,817","7,501.60",15/08/2025
10000301,BOLSA DE 25 X 40/125 NAT BAJA DENCIDAD,0R20,AP01,,PZA,"2,328",899.21,15/08/2025
101591,CHAROLA CARTON CORRUGADO P/MARINADO 6 KG,0R20,AP03,,PZA,"2,321","23,579.94",15/08/2025
101775,BOLSA Z5CR 11X19 CON IMPRESION ZUBEX,0R20,AP03,,PZA,"2,200","10,866.11",15/08/2025
101656,BOLSA POUCHE FONDO NEGRO 7X12 ARRACHERA,0R20,AP02,,PZA,"2,194","3,863.70",15/08/2025
101656,BOLSA POUCHE FONDO NEGRO 7X12 ARRACHERA,0R20,AP03,,PZA,"2,040","3,592.50",15/08/2025
101641,BOLSA SANTUP LONGANIZANATURAL 200X300+80,0R20,AP03,,PZA,"1,912","5,160.99",15/08/2025
100054,PAÑOS DE 48 X 50/250 NAT R/S 6.25,0R20,AP01,,PZA,"1,894","1,674.75",15/08/2025
100252,BOLSA P/EMPAQUE AL VACIO 14 x 23 S /IMP,0R20,AP01,,PZA,"1,804","12,409.73",15/08/2025
100212,CAJA CARNE M.N. 15KGS KRAFT S32ECT,0R20,AP01,,PZA,"1,628","25,015.30",15/08/2025
100751,PAD PLSA150 5X7 pul (100069412),0R20,AP01,,PZA,"1,569","1,466.83",15/08/2025
100167,"BOLSA C/CUBREHUESO 11""X31"" (100278789)",0R20,AP09,,PZA,"1,377","32,651.62",15/08/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP02,,PZA,"1,325","3,062.96",15/08/2025
100780,BOLSA STAND UP HAMBUR CERDO 250X270+140,0R20,AP03,,PZA,"1,286","4,078.42",15/08/2025
101855,ETIQUETA ARRACHERA CERDO 150 X 80 MM,0R20,AP03,,PZA,997,"1,297.56",15/08/2025
102004,Bolsa Vacio 13X18 JKK PACK CAL 50,0R20,AP03,,PZA,967,"3,297.78",15/08/2025
100054,PAÑOS DE 48 X 50/250 NAT R/S 6.25,0R20,AP05,,PZA,843,745.42,15/08/2025
100140,FONDO KNT-004F P/LOINS 56.8X42.4X11.1CM,0R20,AP06,,PZA,747,"7,808.65",15/08/2025
101751,BOLSA 1.20X60+18/180 NAT TIF 187,0R20,AP03,,PZA,600,"3,825.26",15/08/2025
100155,BANDA RAYADA DE CARTON CORRUGADO SIMBOLO,0R20,AP01,,PZA,549,"1,916.01",15/08/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP03,,PZA,469,"1,084.17",15/08/2025
10000144,TAPA KRAFT SONORA,0R20,AP03,,PZA,443,"3,927.46",15/08/2025
101657,BOLSA TERMO S/IMPRE 11X16 SEALED AIR,0R20,AP09,,PZA,435,"1,760.33",15/08/2025
100167,"BOLSA C/CUBREHUESO 11""X31"" (100278789)",0R20,AP01,,PZA,322,"7,635.31",15/08/2025
100138,FONDO KNT-005F P/REGULAR BELLY,0R20,AP01,,PZA,320,"4,311.10",15/08/2025
100168,"BOLSA C/CUBREHUESO 16""X28"" (100968397)",0R20,AP03,,PZA,289,"7,480.32",15/08/2025
101760,TAPA EXPO HAN GPM 593X484X110 IRAPUATO,0R20,AP06,,PZA,275,"3,882.70",15/08/2025
212190M2,CONDIMENTO ACHIOTE P/LONGANIZA MA&FB,0R20,AP03,,KG,275,"54,895.23",15/08/2025
100212,CAJA CARNE M.N. 15KGS KRAFT S32ECT,0R20,AP02,,PZA,262,"4,025.80",15/08/2025
212223M2,CONDIMENTO MILANESA S KEKEN,0R20,AP03,,KG,250,"28,499.46",15/08/2025
212632M2,VINAGRE BLANCO,0R20,AP03,,L,244,"3,208.55",15/08/2025
10000145,FONDO KRAFT SONORA,0R20,AP03,,PZA,243,"2,190.78",15/08/2025
10000144,TAPA KRAFT SONORA,0R20,AP05,,PZA,238,"2,110.01",15/08/2025
10000145,FONDO KRAFT SONORA,0R20,AP05,,PZA,238,"2,145.70",15/08/2025
K29026357,SAL FINA PARA MESA,0R20,AP03,,KG,187,"3,227.35",15/08/2025
100763,BOLSA VACIO 14” X 21” C/IMP CAL.200,0R20,AP09,,PZA,181,"1,166.64",15/08/2025
101719,CHAROLA GPM CONTENEDORA 101023 MAQ,0R20,AP01,,PZA,164,"3,695.20",15/08/2025
101749,"BOLSA VACIO 8""X17"" C/IMP S/RECTO B2632",0R20,AP09,,PZA,127,506.39,15/08/2025
100155,BANDA RAYADA DE CARTON CORRUGADO SIMBOLO,0R20,AP03,,PZA,117,408.33,15/08/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP09,,PZA,108,249.66,15/08/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP05,,PZA,107,247.35,15/08/2025
101656,BOLSA POUCHE FONDO NEGRO 7X12 ARRACHERA,0R20,AP09,,PZA,101,177.86,15/08/2025
K29026369,AGUA PURIFICADA RISCO,0R20,AP03,,PZA,95,"3,033.66",15/08/2025
212212M2,CONDIMENTO CARNE AL PASTOR KEKEN,0R20,AP03,,KG,90,"14,889.44",15/08/2025
101800,TAPA EXPO KNT 418 X 286 X 103 IRAPUATO,0R20,AP06,,PZA,75,635.68,15/08/2025
10000144,TAPA KRAFT SONORA,0R20,AP02,,PZA,72,638.32,15/08/2025
10000145,FONDO KRAFT SONORA,0R20,AP02,,PZA,72,649.12,15/08/2025
212201M2,CONDIMENTO MRD AL AJO KEKEN MA&FB,0R20,AP03,,KG,70,"6,494.50",15/08/2025
212176M2,CONDIMENTO ADOBO P/MILANESA KEKEN,0R20,AP03,,KG,61,"9,437.58",15/08/2025
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP01,,KG,40,"5,353.19",15/08/2025
10000264,BOLSA DE FUELLE 73X80+35/200 NAT,0R20,AP07,,KG,40,"2,485.82",15/08/2025
101620,ETIQUETA 40 X 40 BOPP IMPRESO UNA TINTA,0R20,AP03,,PZA,36,4.33,15/08/2025
212102M2,NARANJA AGRIA,0R20,AP03,,PZA,32,"5,783.81",15/08/2025
212152M2,CURE DOUBLE SALT,0R20,AP03,,KG,32,"1,649.19",15/08/2025
212225M2,ACHIOTE P/MILANESA YUCATECA KEKEN GRIFFI,0R20,AP03,,KG,27,"3,644.58",15/08/2025
100042,BOLSA PARA COMBO 160 X 40 X 2.40/400,0R20,AP01,,PZA,26,"1,620.97",15/08/2025
10000268,BOLSA DE 30 X 90/150 NATURAL,0R20,AP01,,KG,26,"1,658.92",15/08/2025
212631M2,HUMO LÍQUIDO POLY C10,0R20,AP08,,KG,23,"2,557.84",15/08/2025
K29026369,AGUA PURIFICADA RISCO,0R20,AP07,,PZA,22,704.00,15/08/2025
101969,STOCKINETTE NORMAL PRESENTACION 15 KG,0R20,AP08,,KG,20,"2,455.91",15/08/2025
212162M2,CONDIMENTO SAZONADOR MARINADO Nº3 F/H,0R20,AP03,,KG,19,"1,979.80",15/08/2025
100762,CINTA PAPEL 70MM C/REFUERZO IMP 1 TINTA,0R20,AP03,,ROL,17,"2,646.23",15/08/2025
212429M2,CONSERVADOR CITRAL NISSIN,0R20,AP03,,KG,16,"3,726.08",15/08/2025
10000263,BOLSA DE 40 X 60/150 NATURAL,0R20,AP03,,KG,16,934.66,15/08/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP01,,PZA,16,"2,242.09",15/08/2025
212128M2,MARINADOR PARRILLA GRILLED BACON #5044,0R20,AP03,,KG,10,"5,139.70",15/08/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP08,,PZA,10,23.12,15/08/2025
212633M2,GARDATECH NK 05,0R20,AP02,,KG,10,"1,227.09",15/08/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP02,,PZA,9,"1,367.65",15/08/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP03,,PZA,9,"1,302.51",15/08/2025
10000263,BOLSA DE 40 X 60/150 NATURAL,0R20,AP01,,KG,9,511.28,15/08/2025
212529M2,PIMENTON DULCE 120 ASTAS HEAT,0R20,AP03,,KG,7,855.30,15/08/2025
212627M2,PEREJIL EN HOJUELA BX 2,0R20,AP03,,KG,7,"2,206.18",15/08/2025
212094M2,MARINADOR MEZQUITE,0R20,AP03,,PZA,6,"31,519.65",15/08/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP09,,PZA,6,848.50,15/08/2025
212093M2,CONDIMENTO PARA HAMBURGUESA,0R20,AP03,,PZA,5,"6,248.59",15/08/2025
100762,CINTA PAPEL 70MM C/REFUERZO IMP 1 TINTA,0R20,AP09,,ROL,5,806.93,15/08/2025
100153,PAÑOS DE 75 X 90/150,0R20,AP01,,PZA,5,7.13,15/08/2025
